id,name,year,release_date,director,creator,actors,full_cast,language,country,duration,rating_value,rating_count,review_count,genre,filming_locations,description
tt0089118,F/X,1986,7 February 1986 (USA),Robert Mandel,"Robert T. Megginson,Gregory Fleeman","Bryan Brown,Brian Dennehy,Diane Venora","Bryan Brown,Brian Dennehy,Diane Venora,Cliff De Young,Mason Adams,Jerry Orbach,Joe Grifasi,Martha Gehman,Roscoe Orman,Trey Wilson,Tom Noonan,Paul D'Amato,Jossie DeGuzman,Jean De Baer,M'el Dowd",English,USA,109 min,6.6,"12,627","45 user,32 critic","Action,Thriller","Central Park, Manhattan, New York City, New York, USA","A movie special effects man is hired to fake a real-life mob killing for a witness protection plan, but finds his own life in danger."
tt2206844,Dearly Departed,2013,1 March 2013 (USA),Darryl Anka,Darryl Anka,"Derek Partridge,Deborah Stewart,Patrice Fisher","Derek Partridge,Deborah Stewart,Patrice Fisher,Henry Wyatt Moore,Russell Reynolds,Elliot Durant III,Pancho Cardeña,Jacob Ochsner,John A. Lorenz,Miyuki Aavivi,Machi Abe,Christopher Bradley,Laurie Brandt,Clint Browning,Candace Damiani",English,USA,84 min,8.3,34,,"Comedy,Family",,"Dearly Departed is a fictional documentary, shot as though the camera was taken into the spirit world to conduct documentary-style interviews with the spirits of dead people to get their insights on life after death."
tt0094025,Stakeout,1987,5 August 1987 (USA),John Badham,Jim Kouf,"Richard Dreyfuss,Emilio Estevez,Madeleine Stowe","Richard Dreyfuss,Emilio Estevez,Madeleine Stowe,Aidan Quinn,Dan Lauria,Forest Whitaker,Ian Tracey,Earl Billings,Jackson Davies,J.J. Makaro,Scott Andersen,Tony Pantages,Beatrice Boepple,Kyle Wodia,Jan Speck",English,USA,117 min,6.6,"17,948","61 user,26 critic","Comedy,Thriller","Vancouver, British Columbia, Canada",Two cops have to observe a woman. One of them falls in love with her.
tt0102004,The Hard Way,1991,8 March 1991 (USA),John Badham,"Lem Dobbs,Michael Kozoll","Michael J. Fox,James Woods,Stephen Lang","Michael J. Fox,James Woods,Stephen Lang,Annabella Sciorra,John Capodice,Luis Guzmán,LL Cool J,Mary Mara,Delroy Lindo,Conrad Roberts,Penny Marshall,Christina Ricci,George Cheung,Frank Geraci,Sophie Maletsky",English,USA,111 min,6.3,"13,539","55 user,27 critic","Action,Comedy,Crime","Brooklyn, New York City, New York, USA","An action movie star researching a role is allowed to tag along with a hardboiled New York policeman, who finds him superficial and irritating."
tt0069945,Dark Star,1974,9 February 1979 (West Germany),John Carpenter,"John Carpenter,Dan O'Bannon","Dan O'Bannon,Dre Pahich,Brian Narelle","Brian Narelle,Cal Kuniholm,Dre Pahich,Dan O'Bannon",English,USA,83 min,6.5,"15,758","151 user,88 critic","Comedy,Sci-Fi","Hollywood, Los Angeles, California, USA","In the far reaches of space, a small crew, 20 years into their solitary mission, find things beginning to go hilariously wrong."
tt0098375,Spontaneous Combustion,1990,23 February 1990 (USA),Tobe Hooper,"Tobe Hooper,Tobe Hooper","Brad Dourif,Cynthia Bain,Jon Cypher","Brad Dourif,Cynthia Bain,Jon Cypher,William Prince,Melinda Dillon,Dey Young,Tegan West,Michael Keys Hall,Dale Dye,Dick Butkus,Joe Mays,Stacy Edwards,Brian Bremer,Frank Whiteman,Judy Prescott",English,USA,97 min,4.4,"1,452","33 user,18 critic","Horror,Sci-Fi,Thriller","Los Angeles, California, USA","A young man finds out that his parents had been used in an atomic-weapons experiment shortly before he was born, and that the results have had some unexpected effects on him."
tt0411805,Return of the Living Dead: Necropolis,2005,23 March 2006 (Thailand),Ellory Elkayem,"William Butler,Aaron Strongoni","Aimee-Lynn Chadwick,Cory Hardrict,John Keefe","Aimee-Lynn Chadwick,Cory Hardrict,John Keefe,Jana Kramer,Peter Coyote,Elvin Dandel,Alexandru Geoana,Toma Danila,Diana Munteanu,Serban Georgevici,Gelu Nitu,Claudiu Trandafir,Boris Petroff,Constantin Barbulescu,Razvan Oprea",English,USA,88 min,3.2,"3,780","88 user,34 critic","Comedy,Horror,Sci-Fi","Castel Film Studios, Bucharest, Romania","A group of teenagers who, in an attempt to rescue their friend from an evil corporation, end up releasing a horde of blood thirsty zombies."
tt0059465,"Die, Monster, Die!",1965,27 October 1965 (USA),Daniel Haller,"Jerry Sohl,H.P. Lovecraft","Boris Karloff,Nick Adams,Freda Jackson","Boris Karloff,Nick Adams,Freda Jackson,Suzan Farmer,Terence de Marney,Patrick Magee,Paul Farrell,Leslie Dwyer,Harold Goodwin,Sydney Bromley,Billy Milton,Sheila Raynor",English,"UK,USA",80 min,5.6,"1,858","47 user,59 critic","Mystery,Horror,Sci-Fi","Baynards Railway Station, Baynards Park, Waverley, Surrey, England, UK",A young man visits his fiancée's estate to discover that her wheelchair-bound scientist father has discovered a meteorite that emits mutating radiation rays that have turned the plants in ...
tt2726560,The Longest Ride,2015,10 April 2015 (USA),George Tillman Jr.,"Nicholas Sparks,Craig Bolotin","Scott Eastwood,Britt Robertson,Alan Alda","Britt Robertson,Scott Eastwood,Alan Alda,Jack Huston,Oona Chaplin,Melissa Benoist,Lolita Davidovich,Elea Oberon,Kate Forbes,Tiago Riani,Danny Vinson,Hayley Lovitt,Tracey Bonner,Jaret Sears,Hunter Burke",English,USA,128 min,7.1,"31,653","91 user,112 critic","Drama,Romance","Jacksonville, North Carolina, USA","The lives of a young couple intertwine with a much older man, as he reflects back on a past love."
tt3799372,6 Years,2015,18 August 2015 (USA),Hannah Fidell,"Hannah Fidell,Hannah Fidell","Taissa Farmiga,Ben Rosenfield,Lindsay Burdge","Taissa Farmiga,Ben Rosenfield,Lindsay Burdge,Joshua Leonard,Jennifer Lafleur,Peter Vack,Dana Wheeler-Nicholson,Molly McMichael,Jason Newman,Alysia Lucas,Dillon Cavitt,Elizabeth Lestina,Nichole Worrell,Corby Sullivan,Scott Colquitt",English,USA,85 min,5.7,"2,841","14 user,20 critic","Drama,Romance",,"A young couple bound by a seemingly ideal love, begins to unravel as unexpected opportunities spin them down a volatile and violent path and threaten the future they had always imagined."
tt0057128,The Haunted Palace,1963,28 August 1963 (USA),Roger Corman,"Charles Beaumont,Edgar Allan Poe","Vincent Price,Debra Paget,Lon Chaney Jr.","Vincent Price,Debra Paget,Lon Chaney Jr.,Frank Maxwell,Leo Gordon,Elisha Cook Jr.,John Dierkes,Milton Parsons,Cathie Merchant,Guy Wilkerson,I. Stanford Jolley,Harry Ellerbe,Barboura Morris,Darlene Lucht,Bruno VeSota",English,USA,87 min,6.8,"3,688","51 user,75 critic",Horror,"Virginia, USA",Charles Dexter Ward arrives at a small village to visit the house he inherited from his ancestor who died there 100 years ago.
tt2788716,Welcome to Me,2014,1 May 2015 (USA),Shira Piven,Eliot Laurence,"Kristen Wiig,James Marsden,Linda Cardellini","Kristen Wiig,Wes Bentley,Linda Cardellini,Joan Cusack,Loretta Devine,Jennifer Jason Leigh,Thomas Mann,James Marsden,Tim Robbins,Alan Tudyk,Kulap Vilaysack,Mitch Silpa,Anelia Dyoulgerova,Joe Roland,Joyce Hiller Piven",English,USA,87 min,5.9,"9,679","45 user,89 critic","Comedy,Drama","Whitewater, California, USA","When Alice Klieg wins the Mega-Millions lottery, she immediately quits her psychiatric meds and buys her own talk show."
tt0023194,The Mask of Fu Manchu,1932,5 November 1932 (USA),"Charles Brabin,Charles Vidor","Irene Kuhn,Edgar Allan Woolf","Boris Karloff,Lewis Stone,Karen Morley","Boris Karloff,Lewis Stone,Karen Morley,Charles Starrett,Myrna Loy,Jean Hersholt,Lawrence Grant,David Torrence",English,USA,68 min,6.5,"2,124","82 user,28 critic","Adventure,Horror,Sci-Fi","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA","Englishmen race to find the tomb of Genghis Khan. They have to get there fast, as the evil genius Dr. Fu Manchu is also searching, and if he gets the mysteriously powerful relics, he and ..."
tt2245188,Contest,2013,5 October 2013 (USA),Anthony Joseph Giunta,Anthony Joseph Giunta,"Kenton Duty,Danny Flaherty,Mary Beth Peil","Kenton Duty,Danny Flaherty,Mary Beth Peil,Katherine McNamara,Kyle Dean Massey,Talon G. Ackerman,Chris Riggi,Raviv Ullman,Jan Uczkowski,Owen Teague,Kelley Missal,Jake Schwencke,Alex Boniello,Megan Channell,Dan Fabi",English,USA,87 min,5.5,506,"16 user,3 critic","Drama,Family","Liberty, New York, USA",A bullied high school student is suddenly befriended by his chief tormentor and together they face challenges that will change their lives forever.
tt0106223,The Adventures of Huck Finn,1993,2 April 1993 (USA),Stephen Sommers,"Mark Twain,Stephen Sommers","Elijah Wood,Courtney B. Vance,Robbie Coltrane","Elijah Wood,Courtney B. Vance,Robbie Coltrane,Jason Robards,Ron Perlman,Dana Ivey,Anne Heche,James Gammon,Paxton Whitehead,Tom Aldredge,Laura Bell Bundy,Curtis Armstrong,Mary Louise Wilson,Frances Conroy,Danny Tamberelli","English,French",USA,108 min,6.1,"6,117","54 user,14 critic","Adventure,Comedy,Drama","Jefferson Military College - Highway 61, Washington, Mississippi, USA","In Missouri, during the 1840s, young Huck Finn fearful of his drunkard father and yearning for adventure, leaves his foster family and joins with runaway slave Jim in a voyage down the Mississippi River toward slavery free states."
tt0082592,Just Before Dawn,1981,14 October 1981 (USA),Jeff Lieberman,"Mark Arywitz,Jeff Lieberman","George Kennedy,Mike Kellin,Chris Lemmon","George Kennedy,Mike Kellin,Chris Lemmon,Gregg Henry,Deborah Benson,Ralph Seymour,Katie Powell,John Hunsaker,Charles Bartlett,Jamie Rose,Hap Oslund,Barbara Spencer",English,USA,90 min,6.4,"2,840","76 user,53 critic","Horror,Thriller","Silver Falls State Park, Sublimity, Oregon, USA","Five campers arrive in the mountains to examine some property they have bought, but are warned by the forest ranger Roy McLean that a huge machete-wielding maniac has been terrorising the ..."
tt0082951,The Prowler,1981,6 November 1981 (USA),Joseph Zito,"Glenn Leopold,Neal Barbera","Vicky Dawson,Christopher Goutman,Lawrence Tierney","Vicky Dawson,Christopher Goutman,Lawrence Tierney,Farley Granger,Cindy Weintraub,Lisa Dunsheath,David Sederholm,Bill Nunnery,Thom Bray,Diane Rode,Bryan Englund,Donna Davis,Carleton Carpenter,Joy Glaccum,Timothy Wahrer",English,USA,89 min,6.2,"5,302","113 user,105 critic","Horror,Mystery,Thriller","Cape May, New Jersey, USA","A masked killer, wearing World War II U.S. Army fatigues, stalks a small New Jersey town bent on reliving a 35-year-old double murder by focusing on a group of college kids holding an annual Spring Dance."
tt0082118,The Burning,1981,8 May 1981 (USA),Tony Maylam,"Harvey Weinstein,Tony Maylam","Brian Matthews,Leah Ayres,Brian Backer","Brian Matthews,Leah Ayres,Brian Backer,Larry Joshua,Jason Alexander,Ned Eisenberg,Carrick Glenn,Carolyn Houlihan,Fisher Stevens,Lou David,Shelley Bruce,Sarah Chodoff,Bonnie Deroski,Holly Hunter,Kevi Kendall",English,"USA,Canada",91 min,6.5,"9,412","170 user,146 critic","Horror,Thriller","Buffalo, New York, USA","A former summer camp caretaker, horribly burned from a prank gone wrong, lurks around an upstate New York summer camp bent on killing the teenagers responsible for his disfigurement."
tt0903831,For the Love of a Dog,2008,2008 (USA),Sheree Le Mon,Sheree Le Mon,"Sherman Hemsley,Phil Vassar,Tina Witherby","Sherman Hemsley,Phil Vassar,Tina Witherby,Bridgette Potts,Jules Mayes,John Lowell,Gary Donald,Rhonda Leigh,Willa Fitzgerald,Lake Summar,Maggie Edwards,Peter Stringer-Hye",English,USA,90 min,5.0,180,"5 user,1 critic",Family,"Fayetteville High School, Fayetteville, Tennessee, USA","When the family dog gets sick, the kids and their friends rally to earn the money to pay for the veterinarian."
tt1091224,Beyond the Dunwich Horror,2008,23 May 2008 (USA),Richard Griffin,"Richard Griffin,H.P. Lovecraft","Lynn Lowry,Jason McCormick,Jeff Dylan Graham","Lynn Lowry,Jason McCormick,Jeff Dylan Graham,Sarah Nicklin,Michael Reed,Ruth Mahala Sullivan,Brandon Luis Aponte,Michael Bilow,Carlos Brum,Robert Jude Buco,Christopher Calcagni,Alexandra Cipolla,Timmy DeCoff,David Fine,Danielle Gelehrter",English,USA,104 min,5.4,117,"2 user,8 critic",Horror,"Block Island, Rhode Island, USA","Kenny Crawford arrives in Dunwich after hearing that his brother Andrew has been admitted to a psychiatric ward, and is suspected in a string of disappearances in the town. With the help of..."
tt2349144,Mississippi Grind,2015,13 August 2015 (USA),"Anna Boden,Ryan Fleck","Anna Boden,Ryan Fleck","Ben Mendelsohn,Ryan Reynolds,Yvonne Landry","Ben Mendelsohn,Yvonne Landry,Anthony Howard,Ryan Reynolds,Jayson Warner Smith,Kerry Cahill,Jane McNeill,Jason Shaffette,P.J. Marshall,Stephanie Honoré,Teri Wyble,Hunter Burke,Randy Austin,Jared Bankens,Alfre Woodard",English,USA,108 min,6.5,"1,591","11 user,46 critic",Drama,"New Orleans, Louisiana, USA","Down on his luck and facing financial hardship, Gerry teams up with younger charismatic poker player, Curtis, in an attempt to change his luck. The two set off on a road trip through the South with visions of winning back what's been lost."
tt0380752,The Thing on the Doorstep,2003,9 October 2003 (USA),Eric Morgret,"H.P. Lovecraft,K.L. Young","J.D. Lloyd,Jerry Lloyd,Jamie Morgan","J.D. Lloyd,Jerry Lloyd,Jamie Morgan,Erick Robertson,Oliver Spencer,Beth Zumann",English,USA,77 min,5.3,50,3 user,Horror,"Seattle, Washington, USA","Insane asylums, shallow graves and magick of the blackest kind. Maelstrom Productions' newest project is an updated but faithful adaptation of H.P. Lovecraft's 'The Thing on the Doorstep'. ..."
tt1488032,Pickman's Muse,2010,1 August 2010 (USA),Robert Cappelletto,"Robert Cappelletto,H.P. Lovecraft","Barret Walz,Maurice McNicholas,Tom Lodewyck","Barret Walz,Maurice McNicholas,Tom Lodewyck,Joyce Porter,Mike Dobray,Edy Cullen,Steve Leamy,Jeff Yeazel,Eddie Morillon,Terrance E. Ward,Jeff Christian,Mark Weidling,Fredrick Stone,Lisa Marie Jelinek,Dennis Frymire",English,USA,77 min,5.6,216,"3 user,13 critic","Horror,Sci-Fi,Thriller","Buffalo, New York, USA","An artist, Robert Pickman, becomes obsessed by visions of unworldly horror, revealed to him through an ancient artifact discovered in an abandoned church."
tt0486617,The Horror of H.P. Lovecraft,2006,24 July 2006 (USA),"Tomas Almgren,Brian Barnes","Elias,H.P. Lovecraft","Elias,Chad Bernhard,Rich Casella","Elias,Chad Bernhard,Rich Casella,Anna Ganster,Nick Basile,Ryan L. Johnston,Brian A. Bernhard,Mary Holloway,Suzy Hotrod,Vicky Voltage,Lloyd Kaufman,Nick Rezabek,Richard Wein,Barbara Hubach,Martina Ganster",English,USA,84 min,4.5,128,"8 user,69 critic","Comedy,Fantasy,Horror",Germany,Follow the exploits of a bumbling investigative journalist as he struggles to discover the truth behind enigmatic horror author H.P. Lovecraft and his mysterious past. Along the way strange...
tt0363768,Lightning Bug,2004,9 April 2004 (USA),Robert Hall,Robert Hall,"Bret Harrison,Laura Prepon,Kevin Gage","Bret Harrison,Laura Prepon,Kevin Gage,Ashley Laurence,Shannon Eubanks,Lucas Till,Hal Sparks,Josh Todd,Bob Penny,George Faughnan,Jonathan Spencer,Austin Westfall,Kate Clemons,Jamie Avera,Donald Gibb",English,USA,97 min,6.6,"1,108","23 user,37 critic",Drama,"Alabama, USA","A drama/thriller, set in the South, about a young boy who longs to escape the misery of his childhood and the misunderstanding of his hometown. A gifted, self-taught, special effects ..."
tt0093737,The Pick-up Artist,1987,18 September 1987 (USA),James Toback,James Toback,"Molly Ringwald,Robert Downey Jr.,Dennis Hopper","Molly Ringwald,Robert Downey Jr.,Dennis Hopper,Danny Aiello,Mildred Dunnock,Harvey Keitel,Brian Hamill,Tamara Bruno,Vanessa Williams,Angie Kempf,Polly Draper,Fred Koehler,Robert Towne,Victoria Jackson,Lorraine Bracco",English,USA,81 min,5.1,"4,580","27 user,10 critic","Comedy,Crime,Drama","Atlantic City, New Jersey, USA",A womanizer meets his match when he falls for a woman in debt to the mafia.
tt0095169,For Keeps?,1988,15 January 1988 (USA),John G. Avildsen,"Tim Kazurinsky,Denise DeClue","Molly Ringwald,Randall Batinkoff,Kenneth Mars","Molly Ringwald,Randall Batinkoff,Kenneth Mars,Miriam Flynn,Conchata Ferrell,Sharon Brown,John Zarchen,Pauly Shore,Michelle Downey,Patricia Barry,Janet MacLachlan,Jackie Bernstein,Matthew Licht,Renée Estevez,Darcy DeMoss","English,French",USA,90 min,5.8,"2,846","25 user,6 critic","Comedy,Drama,Romance","Madison, Wisconsin, USA","After she gets pregnant, a teenage girl must decide whether she should keep the baby or not."
tt0119819,Office Killer,1997,3 December 1997 (USA),Cindy Sherman,"Elise MacAdam,Tom Kalin","Carol Kane,Molly Ringwald,Jeanne Tripplehorn","Carol Kane,Molly Ringwald,Jeanne Tripplehorn,Barbara Sukowa,Michael Imperioli,David Thornton,Mike Hodge,Alice Drummond,Florina Rodov,Jason Brill,Eddie Malavarca,Doug Barron,Linda Powell,Albert Macklin,Michelle Hurst",English,USA,82 min,4.8,"1,470","28 user,41 critic","Comedy,Horror,Thriller","Newark, New Jersey, USA","A mousy office worker accidentally kills one of her coworkers, then proceeds to bump off a few others."
tt0095178,Fresh Horses,1988,18 November 1988 (USA),David Anspaugh,Larry Ketron,"Molly Ringwald,Andrew McCarthy,Patti D'Arbanville","Molly Ringwald,Andrew McCarthy,Patti D'Arbanville,Ben Stiller,Leon Russom,Molly Hagan,Viggo Mortensen,Doug Hutchison,Chiara Peacock,Marita Geraghty,Rachel Jones,Welker White,Christy Budig,Larry Ketron,Ken Strunk",English,USA,105 min,4.9,"1,319","28 user,6 critic",Drama,"Alexandria, Kentucky, USA","A Cincinnati college student breaks off his engagement to his wealthy fiancée after he falls in love with a backwoods Kentucky girl he meets at a party. She claims to be 20 years old, but ..."
tt1612782,The Butterfly Room,2012,11 April 2014 (USA),Jonathan Zarantonello,"Jonathan Zarantonello,Jonathan Zarantonello","Barbara Steele,Ray Wise,Erica Leerhsen","Barbara Steele,Ray Wise,Erica Leerhsen,Heather Langenkamp,Ellery Sprayberry,Julia Putnam,Camille Keaton,P.J. Soles,Adrienne King,James Karen,Elea Oberon,Joseph H. Johnson Jr.,Matthew Glen Johnson,Jasmine Jessica Anthony,Lorin McCraley",English,"Italy,USA",87 min,5.5,"1,041","15 user,36 critic","Horror,Thriller","Los Angeles, California, USA","Ann, a reclusive elegant lady, with an obsession for butterflies, is surprisingly befriended by the eerily beautiful young Alice. Using her seductive innocence, Alice establishes a ..."
