id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
161630,Continuation of metformin reduces early pregnancy loss in obese Pakistani women with polycystic ovarian syndrome,eng,,,,69,0,1/10/01,184-9 ST  - Continuation of metformin reduces early pregnancy loss in obese Pakistani women with polycystic ovarian syndrome-,"{""J. DO  - 000268051 [pii] 10.1159/000268051 [doi] DP  - Nlm ET  - 2009/12/24 Rizvi"",""F. H. Nawaz""}"
583682,Critique that! Analytical Writing Assignments in Advanced Mathematics Courses,,PRIMUS,,"1051-1970, 1051-1970",16,1,1/6/03,15-Jan,"{""Reva Kasman""}"
891722,Why What We Teach Depends on When: Grade and Reading Intervention Modality Moderate Effect Size.,,Developmental Psychology,,0012-1649,46,6,1/10/11,1556-1579,"{""Sebastian Paul Suggate""}"
54613,Evaluation of an Internet Support Group for Women with Primary Breast Cancer,,,,,0,0,1/1/00,1164-1173 DO  - 10.1002/cncr.11174,"{""Andrew J Winzelberg"",""Heidi Roberts"",""C Barr Taylor"",""Catherine Classen"",""Heidemarie Ernst"",""Cheryl Koopman"",""Robert E Adams"",""Georg W Alpers"",""Parvati Dev"",""D Ph""}"
450749,Interleukin-28B polymorphisms on the SVR in the treatment of naive chronic hepatitis C with pegylated interferon-alpha plus ribavirin: A meta-analysis.,,,,,0,0,,,{NULL}
19086,Phase angle for prognostication of survival in patients with advanced cancer: Preliminary findings.,eng,Cancer,Cancer,1097-0142,120,14,7/15/14,2207-14,"{""Gary Chisholm"",""Eduardo Bruera"",""Swati Bansal"",""David Hui"",""Rony Dev"",""Margarita Morgado""}"
852213,Safety and efficacy of weekly nab_-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.,eng,Annals of oncology : official journal of the European Society for Medical Oncology / ESMO,Ann Oncol,1569-8041,24,2,1/13/02,314-21,"{""C J Langer"",""J Orsini"",""J K Hon"",""S R Dakhil"",""M F Renschler"",""R D Page"",""V Hirsh"",""H Zhang"",""I Okamoto"",""M A Socinski""}"
475847,Lessons learned and not learned from the SUPPORT project.,eng,PALLIATIVE MED.,,0269-2163,13,2,3/1/99,Mar-91,"{""J M Teno""}"
893664,Role of N-acetylcysteine in prevention of contrast-induced nephropathy after cardiovascular procedures: a meta-analysis,eng,Clinical cardiology,Clin Cardiol,0160-9289,27,11,1/4/01,607-10,"{""Deepika and Leibowitz Keith and Gowda Ramesh M. and Shapiro Michael and Khan Ijaz A. Misra""}"
450528,Impact of hepatitis C on survival in dialysis patients: A link with cardiovascular mortality?.,,,,,0,0,,,{NULL}
838034,Clinical course of neuropathologically confirmed frontal-variant Alzheimer's disease,,Nature Clinical Practice Neurology,,1745-834X     1745-8358,4,4,1/8/01,226-232,"{""A.U. Monsch"",""M. Tolnay"",""K.I. Taylor"",""A. Probst"",""A.R. Miserez""}"
119186,Smoking and oral cancer.,eng,Journal of dental research,J. Dent. Res.,0022-0345,42,-1,1/1/63,328-39,"{""J J SALLEY""}"
274083,Risk profiles among adolescent nonmedical opioid users in the United States,,Addictive Behaviors,Addict.Behav.,0306-4603,37,8,1/12/01,974-7,"{""B. E. Perron"",""Q. Fu"",""L. T. Wu"",""M. G. Vaughn""}"
784224,Prolonged early antibiotic use and bronchopulmonary dysplasia in very low birth weight infants,eng,Am J Perinatol,American journal of perinatology,0735-1631,32,1,1/15/01,Aug-43,"{""D. A. Paul"",""R. G. Locke"",""L. Saiman"",""D. Tuttle"",""A. Novitsky"",""A. Mackley""}"
260769,Practicability and patients' subjective experiences of low-dose spinal anaesthesia using hyperbaric bupivacaine for transanal surgery,,,,,24,0,1/9/01,827-836,"{""M. D. Schmittner"",""A. Janke"",""D. G. Bussen"",""G. C. Beck"",""C. Weiss""}"
592831,Discontinuing penicillin prophylaxis in children with sickle cell anemia. Prophylactic Penicillin Study II,,,,,127,5,1/1/95,685-90,"{""R. V. Iyer"",""G. M. Woods"",""E. Vichinsky"",""T. R. Kinney"",""J. I. Verter"",""S. T. Miller"",""C. T. Holbrook"",""C. H. Pegelow"",""J. M. Falletta"",""G. R. Buchanan""}"
464911,Dose optimization of infliximab in patients with rheumatoid arthritis.,,,,,0,0,,,{NULL}
369162,[Autologous stem cell therapy with surgical myocardial revascularization].,tur,Anadolu kardiyoloji dergisi : AKD = the Anatolian journal of cardiology,Anadolu Kardiyol Derg,1308-0032,9,6,1/9/12,465-6,"{""Serkan Durdu"",""Ahmet R__han Akar"",""G_nseli Cubuk_uolu Deniz""}"
209896,THE BRITISH MEDICAL ASSOCIATION.: SEVENTY-EIGHTH ANNUAL MEETING IN LONDON,,The Lancet,,,176,4537,8/13/10,468-493,{NULL}
217524,Reproduction of excursive tooth contact in an articulator with computerized axiography data,English,,,,78,4,1/1/97,373-378,"{""K. Tamaki"",""A. G. C_lar"",""S. Beyrer"",""H. Aoki""}"
694007,A conservative treatment protocol of acute lumbosacral radiculopathy syndrome for general practitioner and physical therapist [Dutch],,Nederlands Tijdschrift Voor Fysiotherapie,,0377-208X,110,1,1/1/00,5-Feb,"{""R F Castien"",""J van Wagenberg""}"
53319,Intraoperative stability testing of lateral-entry pin fixation of pediatric supracondylar humeral fractures,eng,,,,27,6,1/7/01,695-702,"{""N. Smith"",""B. Milne"",""M. Zenios"",""M. Ramachandran"",""D. Little""}"
962338,Myocardial scar differences between polymorphic and monomorphic ventricular events in ischemic cardiomyopathy: A contrast-enhanced magnetic resonance imaging,,European Heart Journal,,,32,0,1/11/01,94-95,"{""W. Rottbauer"",""V. Hombach"",""S. Stiller"",""P. Bernhardt"",""D. Walcher""}"
972821,Genetic and phenotypic determinants of blood pressure and other cardiovascular risk factors (GAPP),English,Swiss Medical Weekly,,,143,0,1/13/01,w13728,"{""W. Frehner"",""S. Aeschbacher"",""L. Risch"",""T. Schon"",""M. Risch"",""G. Pare"",""D. Conen""}"
587024,"gamma-tocopherol, the major form of vitamin E in the US diet, deserves more attention",eng,Am J Clin Nutr,The American journal of clinical nutrition,Feb-65,74,6,1/1/01,714-22,"{""S. Christen"",""Q. Jiang"",""B. N. Ames"",""M. K. Shigenaga""}"
49274,"Randomized, double-blind, placebo-controlled trial of the 5-HT1A receptor antagonist AZD7371 tartrate monohydrate (robalzotan tartrate monohydrate) in patients with irritable bowel syndrome",eng,,,,103,0,1/8/01,"2562-9 ST  - Randomized, double-blind, placebo-controlled trial of the 5-HT1A receptor antagonist AZD7371 tartrate monohydrate (robalzotan tartrate monohydrate) in patients with irritable bowel syndrome-","{""J. Naesdal"",""M. Danilewitz"",""J. Adler"",""D. G. DA  - Oct DO  - 10.1111/j.1572-0241.2008.02115.x DP  - NLM ET  - 2008/09/09 Silberg"",""C. Hwang"",""D. A. Drossman""}"
687404,The impact of orthodontic treatment on the quality of life a systematic review.,eng,BMC Oral Health,BMC oral health,1472-6831,14,1,1/14/01,66,"{""Yi Wang"",""Yu Zhou"",""RongDang Hu"",""XiuYing Wang"",""Gerald Volire""}"
858569,Phenotypic analysis of misato function reveals roles of noncentrosomal microtubules in Drosophila spindle formation,English,JOURNAL OF CELL SCIENCE,J Cell Sci,0021-9533,124,0,1/11/01,706-17,"{""M. Gatti"",""S. Bonaccorsi"",""V. Mottier-Pavie"",""F. Verni"",""G. Cenci""}"
982590,Cost implications for missed malnutrition diagnoses in patients hospitalised with an exacerbation of chronic obstructive pulmonary disease (COPD),,Respirology,,,20,0,1/15/01,36,"{""I. Yang"",""J. Stonestreet"",""P. Collins"",""P. Masel""}"
853882,Effective combination chemotherapy with paclitaxel and cisplatin with or without human granulocyte colony-stimulating factor and/or erythropoietin in patients with advanced gastric cancer.,eng,BR. J. CANCER,,0007-0920,86,12,6/17/02,1858-63,"{""M Raderer"",""C Gedlicka"",""A Lenauer"",""D Depisch"",""W Scheithauer"",""B Schneeweiss"",""W Fiebiger"",""F Lang"",""G V Kornek"",""B Sch_ll""}"
743989,A case of delirium triggered by sub-clinical seizures,,J. Am. Geriatr. Soc.,,14-Feb,63,0,,S223,"{""Ahmad A.S.""}"
71263,Intra-mandibular adenoid cystic carcinoma.,eng,"Revue de stomatologie, de chirurgie maxillo-faciale et de chirurgie orale",Rev Stomatol Chir Maxillofac Chir Orale,2213-6541,115,2,1/14/04,100-4,"{""N Zwetyenga"",""A Bouaichi"",""S Aimad-Eddine"",""B Ella"",""X-A Mommers""}"
111970,Why is functional capacity decreased in hypertensive patients? From mechanisms to clinical studies.,eng,"Journal of cardiovascular medicine (Hagerstown, Md.)",J Cardiovasc Med (Hagerstown),1558-2035,15,6,1/14/06,447-55,"{""Branislava Ivanovic"",""Marijana Tadic""}"
941646,Personality profile and exercise dependence,,Italian Journal of Psychopathology,,1592-1107,13,3,1/7/01,400-405,"{""A. Stumpo"",""G. Palmieri"",""M. F. Pantusa"",""M. Marasco"",""V. Fuoco""}"
397190,Say yes? Say no?,,Consumer Reports on Health,,1058-0832,19,10,1/7/01,3-Mar,{NULL}
98562,Prevalence of Masked Hypertension in African Americans.,ENG,"Journal of clinical hypertension (Greenwich, Conn.)",J Clin Hypertens (Greenwich),1751-7176,-1,-1,10/20/14,,"{""Frances Williams"",""Alehegn Gelaye"",""Susan Steigerwalt"",""Yara Daloul"",""Hadeel Assad"",""Timothy R Larsen"",""Barryton Waanbah"",""Michael Williams""}"
56014,Differences of inter-tract correlations between neonates and children around puberty: a study based on microstructural measurements with DTI.,eng,Frontiers in human neuroscience,Front Hum Neurosci,1662-5161,7,-1,1/13/01,721,"{""Gaolang Gong"",""Hua Cheng"",""Yong He"",""Qi Dong"",""Hao Huang"",""Virendra Mishra""}"
911271,Electrocardiogram QRS detection using multiscale filtering based on mathematical morphology,English,Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Conference,,1557-170X,2007,0,1/7/01,3196-3199,"{""Department of Electrical F. Zhang"",""Electrical Department of"",""National Computer Engineering"",""Singapore Email elezf nus edu sg University of Singapore"",""Singapore National University of Singapore"",""F. Zhang"",""Engineering Computer"",""Address Correspondence"",""Y. Lian"",""Addresses Author""}"
565528,Barriers and facilitators to implementing electronic prescription: a systematic review of user groups' perceptions.,eng,Journal of the American Medical Informatics Association : JAMIA,J Am Med Inform Assoc,1527-974X,21,3,1/14/05,535-41,"{""Marie-Pierre Gagnon"",""Claude Sicotte"",""_dith-Romy Nsangou"",""Sonya Grenier"",""Julie Payne-Gagnon""}"
951143,Cystic fibrosis: cost of illness and considerations for the economic evaluation of potential therapies,eng,Pharmacoeconomics,,,21,14,1/3/01,1001-24,"{""T. Welte"",""R. Busse"",""N. Jalilvand"",""C. Krauth""}"
658707,"Working memory, short-term memory, and reading disabilities: a selective meta-analysis of the literature.",eng,Journal of learning disabilities,J Learn Disabil,0022-2194,42,3,1/9/05,260-87,"{""H Lee Swanson"",""[Collective Name] Xinhua Zheng"",""Olga Jerman""}"
84905,Hypothalamic obesity in children.,eng,Obesity reviews : an official journal of the International Association for the Study of Obesity,Obes Rev,1467-789X,13,9,1/12/09,780-98,"{""A Bereket"",""Z Hochberg"",""Y Yavuz"",""H L Muller"",""R H Lustig"",""R Weiss"",""W Kiess"",""A P Goldstone""}"
891370,"Health literacy, diabetes self-care, and glycemic control in adults with type 2 diabetes",eng,Diabetes technology & therapeutics,Diabetes Technol. Ther.,1520-9156,12,11,1/10/01,913-9,"{""Chandra Y. and Bains Sujeev S. and Egede Leonard E. Osborn""}"
697286,Central corneal melting associated with reformulated generic diclofenac in a patient with inferior fornix foreshortening.,eng,Ophthalmology and eye diseases,Ophthalmol Eye Dis,1179-1721,3,0,1/11/01,21-24,"{""Cameron Campbell Johnson""}"
819701,Heart rate and blood pressure responses of left-handers and right-handers to autonomic stressors,English,Indian Journal of Physiology and Pharmacology,,0019-5499,48,1,1/4/01,31-40,"{""M.B. Dikshit"",""S. Raje"",""D.S. Jaju"",""V.R. Purandare""}"
855099,[The use of intravascular nitinol stents in the treatment of subclavian vein compression for thoracic outlet syndrome].,pol,Nowoczesne biomateria_y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. Doniesienie wstepne.,,0370-0747,37,2,1/7/01,May-51,"{""Przemys_aw P Szyber"",""Artur Pupka"",""Piotr Szyber"",""Jerzy Garcarek""}"
123492,Primary head and neck cancers in North -Western Nigeria,eng,,,,28,4,1/9/01,227-33,"{""P. H. Jallo"",""E. C. Otoh"",""A. Mohammed"",""S. O. Ajike"",""N. W. Johnson"",""I. S. Danfillo""}"
226966,Vaginal incisional wound healing in a rabbit menopause model: a histologic analysis.,eng,International urogynecology journal,Int Urogynecol J,1433-3023,23,12,1/12/12,1763-9,"{""Roger P Goldberg"",""Yoram Abramov"",""Barbara Golden"",""Peter K Sand"",""Megan Sullivan""}"
850788,Acute and Persistent Postoperative Pain after Breast Surgery,,Pain Medicine,,,10,4,1/9/01,708-715,"{""N. Klauber-DeMore"",""K. Fecho"",""N. R. Miller"",""W. S. Blau"",""S. A. Merritt"",""C. S. Hultman""}"
811354,The role of transforming growth factor-beta-mediated tumor-stroma interactions in prostate cancer progression: An integrative approach,,Cancer Research,,,69,17,1/9/01,7111-7120,"{""G. E. Ayala"",""A. R. A. Anderson"",""D. Basanta"",""R. B. Lukner"",""O. E. Franco"",""S. W. Hayward"",""D. E. Cliffel"",""D. W. Strand""}"
323305,Process of construction of an educational booklet for health promotion of pregnant women,,Revista latino-americana de enfermagem,Rev Lat Am Enfermagem,0104-1169,20,1,1/12/01,101-108,"{""Luiza Akiko Komura Hoga"",""Ana Luisa Zaniboni Gomes"",""Luciana Magnoni Reberte""}"
485934,"Comparison of the CHADS2, CHA2DS2-VASc and HAS-BLED scores for the prediction of clinically relevant bleeding in anticoagulated patients with atrial fibrillation: the AMADEUS trial.",eng,Thrombosis And Haemostasis,Thromb Haemost,0340-6245,110,5,1/13/11,1074-9,"{""D A Lane"",""S Apostolakis"",""G Y H Lip"",""H Buller""}"
743602,Comparison of energy balance-related behaviours and measures of body composition between Turkish adolescents in Turkey and Turkish immigrant adolescents in the Netherlands.,eng,Public health nutrition,Public Health Nutr,1475-2727,17,12,1/14/12,Sep-92,"{""Makbule Gezmen-Karadag"",""Anke Oenema"",""Saskia J te Velde"",""Hilal Yildiran"",""Mai J M Chinapaw"",""Johannes Brug"",""Mine Yildirim"",""Eda Koksal"",""Saniye Bilici"",""Nilufer Acar-Tek"",""Gamze Akbulut"",""Nevin Sanlier"",""Maartje M van Stralen"",""Judith S B de Meij"",""Amika S Singh""}"
960371,Follow-up care of patients treated for breast cancer: a structured review,English,Cancer Treatment Reviews,,,30,1,1/4/01,19-35,"{""Hilary L. Bekker"",""David J. Dodwell"",""Rosalind F. Collins""}"
944668,"Postamputation pain: epidemiology, mechanisms, and treatment",eng,J Pain Res,Journal of pain research,1178-7090,6,0,1/13/01,121-36,"{""E. Hsu"",""S. P. Cohen""}"
873987,"Bullous impetigo in children infected with methicillin-resistant Staphylococcus aureus alone or in combination with methicillin-susceptible S. aureus: analysis of genetic characteristics, including assessment of exfoliative toxin gene carriage",eng,J Clin Microbiol,Journal of clinical microbiology,0095-1137 (Print) 0095-1137,49,5,1/11/01,Apr-72,"{""T. Yamamoto"",""T. Takano"",""M. Takano"",""W. Higuchi"",""Y. Nitahara"",""K. Saito"",""D. Shi"",""K. Ozaki""}"
968211,Ebus-tbna yields multiple gene analyses and a panel of immunohistochemical stains on routinely prepared cell blocks in non-small cell lung cancer cases,English,Laboratory Investigation,,0023-6837,95,0,1/15/01,100A,"{""Z. Maleki"",""O. Nikolskaia""}"
299635,The Social Workers Guide to Child and Adolescent Mental Health.,,Child & Family Social Work,,1356-7500,16,2,1/11/05,241-242,"{""Jo Finch""}"
846319,Impact of endoscopic ultrasonography (EUS) on surgical decision-making in upper gastrointestinal tract cancer: An international multicenter study,,Surg. Endosc. Interv. Tech.,,-5514,21,3,,431-438,"{""Nielsen H.O."",""Edwin B."",""H_nerbein M."",""Hovendal C."",""Liedman B."",""Mortensen M.B.""}"
263027,Family care giving in the context of HIV/AIDS in Africa,,,,,21,1,1/13/01,13-21,"{""J. Hunt"",""R. A. Powell""}"
788168,Empowered diabetes management: life coaching and pharmacist counseling for employed adults with diabetes,eng,Health Educ Behav,Health education & behavior : the official publication of the Society for Public Health Education,1090-1981,40,5,1/13/01,581-91,"{""D. L. Uehara"",""C. Nishita"",""T. Tom"",""G. Cardazone""}"
146560,"School, neighborhood, and family factors are associated with children's bullying involvement: a nationally representative longitudinal study.",eng,Journal of the American Academy of Child and Adolescent Psychiatry,J Am Acad Child Adolesc Psychiatry,1527-5418,48,5,1/9/05,545-53,"{""Lucy Bowes"",""Barbara Maughan"",""Avshalom Caspi"",""Louise Arseneault"",""Alan Taylor"",""Terrie E Moffitt""}"
498344,"Infectious diseases. As Ebola wanes, trials jockey for patients.",eng,"Science (New York, N.Y.)",Science,1095-9203,348,6230,3/15/04,20,"{""Kai Kupferschmidt""}"
385772,DiGeorge Syndrome Presenting as Hypocalcaemia-Induced Seizures in Adulthood.,eng,Case Reports in Medicine,Case Rep.Med.,1687-9627,2013,-1,1/13/01,923129,"{""Alexander Attard"",""Josephine Psaila"",""Adrian Zammit"",""Deborah Grech Marguerat""}"
917417,In vivo effects of different anesthetic agents on apoptosis.,eng,Korean Journal of Anesthesiology,Korean J.Anesth.,2005-7563,63,1,1/12/07,18-24,"{""Hanan F Khafagy"",""Mona M Hassan"",""Emad S Osman"",""Faten M El-Shanawany"",""Abdel Rahman M Fathallah"",""Yasser M Samhan"",""Gehan G El-Fandy""}"
517503,The impact of 3D volume of interest definition on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods.,eng,Physics in medicine and biology,Phys Med Biol,1361-6560,55,12,6/21/10,3535-44,"{""Bin He"",""Eric C Frey""}"
72325,Comparison between oral antibiotics and probiotics as bowel preparation for elective colon cancer surgery to prevent infection: prospective randomized trial.,eng,Surgery,Surgery,1532-7361,155,3,1/14/03,493-503,"{""Yasuhiro Koga"",""Kazutake Okada"",""Toru Ozaki"",""Sotaro Sadahiro"",""Akira Tanaka"",""Toshiyuki Suzuki"",""Hiroko Kamata""}"
516758,Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classification using a motion observer.,ENG,IEEE transactions on nuclear science,IEEE Trans Nucl Sci,0018-9499,57,5,8/26/10,2571,"{""Taek-Soo Lee"",""W Paul Segars"",""Xin He"",""Jing Tang"",""Benjamin M W Tsui""}"
85920,"Adipocyte is a non-trivial, dynamic partner of breast cancer cells.",eng,The International journal of developmental biology,Int. J. Dev. Biol.,1696-3547,55,7,1/11/01,851-9,"{""Marie-Pierre Chenard"",""Nassim Dali-Youcef"",""Emilie Buache"",""Marie-Christine Rio"",""Jinxiang Tan""}"
145874,HRQoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina.,eng,Scandinavian cardiovascular journal : SCJ,Scand. Cardiovasc. J.,1651-2006,43,2,1/9/04,Sep-94,"{""Michael Luther"",""Kari Korpilahti"",""Matti R Tarkka"",""Heini Huhtala"",""Jari Laurikka"",""Jan-Ola Wistbacka"",""Pertti Loponen""}"
888553,Weighting improves the information provided by joint counts on the severity of arthritis and its impact on patients' well-being in juvenile idiopathic arthritis,eng,Rheumatology (Oxford),"Rheumatology (Oxford, England)",1462-0324,45,3,1/6/01,343-7,"{""A. Ravelli"",""S. Magni-Manzoni"",""A. Pistorio"",""M. Bandeira"",""A. Martini"",""E. Sala"",""A. Falcone"",""A. Buoncompagni"",""N. Ruperto"",""A. Loy""}"
889580,Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions,,Pain,Pain,0304-3959,80,3,1/1/99,577-588,"{""F. Keefe"",""B. Peterson"",""D. Weiner""}"
732272,Analysis of responses of radiology personnel to a simulated mass casualty incident after the implementation of an automated alarm system in hospital emergency planning.,,Emergency Radiology,EMERG RADIOL,1070-3004,18,2,1/11/04,119-126 8p,"{""Linsenmaier U"",""Geyer LL"",""K_rner M"",""Meisel CD"",""Wirth S"",""Reiser MF""}"
351877,Community nursing issues in Maori mental health.,,Australian & New Zealand Journal of Mental Health Nursing,AUST NZ J MENT HEALTH NURS,1324-3780,5,2,6/1/96,54-62,"{""A Street"",""C Walsh""}"
276000,Tobacco-related scenes in television dramas for young Japanese audiences,eng,Tob Control,Tobacco control,0964-4563,8,3,1/1/99,350,"{""T. Sone""}"
378289,Alkaline phosphatase activity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats.,eng,Physiological research / Academia Scientiarum Bohemoslovaca,Physiol Res,0862-8408,49,2,1/1/00,269-77,"{""L Lenhardt"",""S Mozes"",""A Martinkov""}"
684476,Pulmonary rehabilitation for chronic obstructive pulmonary disease: a pilot study evaluating a once-weekly versus twice-weekly supervised programme.,eng,Physiotherapy,Physiotherapy,1873-1465,96,1,1/10/03,68-74,"{""Janet Webber"",""Fiona Liddell""}"
467344,Primary Banded Roux-en-Y Gastric Bypass: a Systematic Review.,,,,,0,0,,,{NULL}
39687,Improving referrals to fracture clinic from the paediatric emergency department an intervention.,,,,,0,0,,-,"{""O. Callender"",""J. Craven"",""C. Martin""}"
697880,"Health literacy and child health promotion: Implications for research, clinical care, and public policy",,Pediatrics,,,124,0,,S306-S314,"{""Rudd R."",""Guez G."",""Sanders L.M."",""Baur C."",""Shaw J.S.""}"
179093,Persistence of profenophos and quinolphos on cultivated cucumber and its removal,,,,,6,0,1/14/01,917-920,"{""B. Vijayalakshmi"",""D. Siva Rama Prasad"",""D. Raveendranath"",""K. Sri Rama Murthy"",""A. Harinatha Reddy""}"
539034,Cognitive impairment and risk of cardiovascular events and mortality.,eng,European heart journal,Eur. Heart J.,1522-9645,33,14,1/12/07,1777-86,"{""Salim Yusuf"",""Martin O'Donnell"",""Craig Anderson"",""Irene Marzona"",""Peter Sleight"",""Jeff Probstfield"",""Antonio Dans"",""Peggy Gao"",""Jackie Bosch"",""Koon Teo""}"
208435,Comparison of tunnel positions in single-bundle anterior cruciate ligament reconstructions using computer navigation.,eng,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Knee Surg Sports Traumatol Arthrosc,1433-7347,18,9,1/10/09,1282-9,"{""Travis G Maak"",""Thomas L Wickiewicz"",""Volker Musahl"",""James E Voos"",""Andrew D Pearle""}"
556624,Fludarabine vs cladribine plus busulfan and low-dose TBI as reduced intensity conditioning for allogeneic hematopoietic stem cell transplantation: a prospective randomized trial,,,,,39,4,1/7/01,193-9,"{""D. J. Weisdorf"",""D. Douek"",""Y. Tan"",""L. J. Burns"",""J. S. Miller"",""B. R. Blazar"",""M. Arora"",""T. DeFor"",""M. L. MacMillan"",""M. Markova"",""J. E. Wagner"",""J. N. Barker"",""T. Repka""}"
36253,[Limited experience in adrenocortical function tests in infants].,jpn,Horumon to rinsho. Clinical endocrinology,Horumon To Rinsho,0045-7167,16,4,4/1/68,273-6,"{""Y Hirose"",""S Kurata"",""Y Abe""}"
422857,Does this patient have obstructive sleep apnea?: The Rational Clinical Examination systematic review.,eng,JAMA,,,310,7,1/13/08,731-741,"{""David L Simel"",""Kathryn A Myers"",""Marko Mrkobrada""}"
720372,APPLICATION OF AGING MANAGEMENT STRATEGIES FOR REACTOR VESSEL INTERNALS AND CORE SUPPORT STRUCTURES,,"Proceedings of the Asme Pressure Vessels and Piping Conference 2010, Vol 7",,978-0-7918-4926-2,0,0,1/10/01,277-286,"{""H. Q. Xu"",""M. Snyder"",""S. Fyfitch"",""A. Cheta"",""G. Bezdikian"",""V. N. Shah"",""T. R. Liszkai"",""H. Charkas"",""N. Gupta"",""Y. Shoji"",""C. S. Bajwa"",""C. May"",""M. Sanwarwala"",""M. Brumovsky"",""I. Ezekoye""}"
863342,Molecular detection of hepatitis B virus: Recent developments,,LaboratoriumsMedizin,,,29,1,1/5/01,33-43,"{""B. Weber"",""A. Berger""}"
260745,Droperidol vs metoclopramide for prophylaxis of postoperative nausea and vomiting after breast cancer surgery,,,,,28,0,1/11/01,141,"{""F. Coletta"",""S. D'Arienzo"",""P. Sansone"",""C. Aurilio"",""M. C. Pace"",""G. Zagaria"",""R. Stumbo""}"
941515,Is prolonged use of computer games a risk factor for deep venous thrombosis in children?,,"Clinical medicine (London, England)",Clin Med,1473-4893,4,2,1/4/01,190-1,"{""Richard J. A. Murrin""}"
