index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_name
132,10008,crenshaw cxmmunity hxspital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
133,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling
134,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
135,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s)
136,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pneumonia patients assessed and given influenza vaccination
137,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crxnshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
138,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36x49,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
139,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection
140,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,360x9,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
141,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,ax,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
142,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
143,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
144,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
145,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,heart attack patients given aspirin at arrival
146,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,heart attaxk patients given aspirin at disxharge
147,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
148,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,heart attack patients given smoking cessation advice/counseling
149,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,heart attack patients given beta blocker at discharge
150,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,3x640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival
151,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart attack,heart attack patients given pci within 90 minutes of arrival
152,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,heart failure patients given discharge instructions
153,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function
154,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
155,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,heart failure,heart failure patients given smoking cessation advice/counseling
156,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination
157,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
158,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,3x640,morgan,2567736511,acute care hospitals,pxopxietaxy,yxs,pneumonia,pneumonia patients given smoking cessation advice/counseling
159,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
160,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proxrietary,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s)
161,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,pneumonia,pneumonia patients assessed and given influenza vaccination
162,10009,hartselle medical center,201 pine sxreex norxhwesx,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
163,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,xroprietary,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
164,10009,hartselle medical center,201 pine street northwest,empty,empty,hartselle,al,35640,morgan,2567736511,acute care hospitals,proprietary,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection
